OrderID,OrderTransactTime,ExecutionTransactTime,Symbol,Side,OrderQty,LimitPrice,AvgPx,LastMkt
ID343598,20250910-14:21:32.430,20250910-14:21:32.659,CELH,2,20,55.77,55.770000,ID1516
ID343326,20250910-14:21:20.908,20250910-14:21:32.714,BILI,2,35,24.48,24.480000,ID1516
ID343628,20250910-14:21:34.328,20250910-14:21:34.446,META,1,109,757.12,757.114566,
ID343627,20250910-14:21:34.328,20250910-14:21:34.446,META,1,109,757.12,757.114566,ID1516
ID339869,20250910-14:19:05.568,20250910-14:21:35.266,TRSG,2,350,1.68,1.680000,ID1516
ID343414,20250910-14:21:24.066,20250910-14:21:35.382,DGNX,1,7,11.8,11.800000,ID1516
ID343608,20250910-14:21:33.094,20250910-14:21:35.654,RBNE,1,32,3.07,3.070000,ID1516
ID343069,20250910-14:21:10.288,20250910-14:21:35.877,GLE,1,500,1.32,1.320000,ID1516
ID342865,20250910-14:21:02.168,20250910-14:21:36.447,GOOG,2,1,241.28,241.280000,ID1516
ID343650,20250910-14:21:35.597,20250910-14:21:36.517,SOFI,2,50,25.99,25.990000,ID1516
ID250572,20250910-13:33:24.448,20250910-14:21:37.839,PT,2,859,1.13,1.130000,ID1516
ID296294,20250910-13:54:37.115,20250910-14:21:38.187,FTRK,2,1000,0.56,0.560000,ID1516
ID343714,20250910-14:21:38.333,20250910-14:21:38.698,SMMT,1,100,17.87,17.870000,ID1516
ID343679,20250910-14:21:36.517,20250910-14:21:39.330,MWYN,1,331,2.29,2.290000,ID1516
ID343292,20250910-14:21:19.696,20250910-14:21:39.810,SKBL,1,597,2.11,2.110000,ID1516
ID342295,20250910-14:20:41.965,20250910-14:21:39.811,SKBL,1,256,2.1,2.100000,ID1516
ID341336,20250910-14:20:04.071,20250910-14:21:39.811,SKBL,1,434,2.1,2.100000,ID1516
ID343185,20250910-14:21:14.961,20250910-14:21:39.913,KULR,2,10,4.42,4.420000,ID1516
ID343722,20250910-14:21:38.767,20250910-14:21:40.025,CRWG,2,250,10.65,10.650060,ID1516
ID343748,20250910-14:21:39.873,20250910-14:21:40.246,VIXY,1,20,33.19,33.190000,ID1516
ID343332,20250910-14:21:21.069,20250910-14:21:40.333,GFS,1,50,32.22,32.220000,ID1516
ID343764,20250910-14:21:40.266,20250910-14:21:40.428,AVGX,1,10,59.65,59.619400,ID1516
ID343771,20250910-14:21:40.667,20250910-14:21:40.777,LFWD,1,85,0.5642,0.561050,ID1516
ID343780,20250910-14:21:41.005,20250910-14:21:41.231,CRCL,1,5,121.09,121.090000,ID1516
ID343783,20250910-14:21:41.067,20250910-14:21:41.439,MWYN,1,100,2.29,2.288372,ID1516
ID343386,20250910-14:21:23.298,20250910-14:21:41.596,SNAP,1,260,7.13,7.130000,ID1516
ID343611,20250910-14:21:33.604,20250910-14:21:41.665,MWYN,1,97,2.28,2.280000,ID1516
ID343800,20250910-14:21:41.657,20250910-14:21:42.027,MWYN,1,196,2.29,2.288912,ID1516
ID343810,20250910-14:21:41.965,20250910-14:21:42.335,MWYN,1,151,2.3,2.288300,ID1516
ID343584,20250910-14:21:32.056,20250910-14:21:42.608,EPSM,1,60,66.57,66.570000,ID1516
ID343826,20250910-14:21:42.521,20250910-14:21:42.889,MWYN,1,21,2.31,2.308200,ID1516
ID343407,20250910-14:21:23.732,20250910-14:21:43.014,NVDA,2,74,177.25,177.250000,ID1516
ID342827,20250910-14:21:00.815,20250910-14:21:43.084,LNKS,2,5000,0.538,0.538000,ID1516
ID343796,20250910-14:21:41.552,20250910-14:21:44.023,AIRE,1,2139,0.6746,0.674600,ID1516
ID343873,20250910-14:21:44.839,20250910-14:21:44.982,NVDA,2,3,177.15,177.260500,ID1516
ID341613,20250910-14:20:16.752,20250910-14:21:45.262,METC,2,18,26.2,26.200000,ID1516
ID343349,20250910-14:21:22.142,20250910-14:21:45.322,TSM,2,5,260.96,260.960000,ID1516
ID335405,20250910-14:16:20.331,20250910-14:21:45.505,NVDA,2,184,177.3,177.300000,ID1516
ID342914,20250910-14:21:04.186,20250910-14:21:45.700,BTBT,2,80,3.01,3.010000,ID1516
ID343890,20250910-14:21:45.907,20250910-14:21:46.260,MWYN,1,500,2.31,2.310000,ID1516
ID343903,20250910-14:21:46.340,20250910-14:21:46.916,MWYN,1,300,2.28,2.280000,ID1516
ID343687,20250910-14:21:37.498,20250910-14:21:47.553,MWYN,1,307,2.26,2.260000,ID1516
ID343947,20250910-14:21:48.367,20250910-14:21:48.738,MWYN,1,50,2.31,2.238200,ID1516
ID343921,20250910-14:21:47.371,20250910-14:21:49.114,RBNE,2,114,3.06,3.060000,ID1516
ID343962,20250910-14:21:49.122,20250910-14:21:49.353,DXYZ,2,30,26.57,26.570600,ID1516
ID343970,20250910-14:21:49.963,20250910-14:21:50.086,AVGO,2,20,366.17,366.171500,ID1516
ID343982,20250910-14:21:50.325,20250910-14:21:50.435,AIRE,1,300,0.6751,0.673700,ID1516
ID343966,20250910-14:21:49.510,20250910-14:21:50.580,NVFY,2,800,4.8,4.830000,ID1516
ID344010,20250910-14:21:51.220,20250910-14:21:51.534,WLDS,1,117,5.36,5.349400,ID1516
ID344003,20250910-14:21:51.124,20250910-14:21:51.580,TECL,1,2,111.24,111.240000,ID1516
ID344013,20250910-14:21:51.354,20250910-14:21:51.880,OCTO,2,1,33.1,33.101000,ID1516
ID343247,20250910-14:21:17.884,20250910-14:21:52.250,OXY,1,3,45.57,45.570000,ID1516
ID343509,20250910-14:21:27.640,20250910-14:21:52.687,SMCI,2,45,45.45,45.450000,ID1516
ID344038,20250910-14:21:52.471,20250910-14:21:52.845,TBIL,1,1,49.9,49.900000,ID1516
ID344043,20250910-14:21:52.621,20250910-14:21:53.592,TAL,1,3,10.5,10.500000,ID1516
ID343976,20250910-14:21:50.092,20250910-14:21:54.055,MWYN,2,41,2.23,2.230000,ID1516
ID344078,20250910-14:21:54.086,20250910-14:21:54.213,CGTL,1,441,0.7898,0.789800,ID1516
ID344096,20250910-14:21:54.798,20250910-14:21:54.917,MWYN,2,30,2.25,2.250000,ID1516
ID344086,20250910-14:21:54.551,20250910-14:21:54.922,WLDS,2,8,5.27,5.302400,ID1516
ID344106,20250910-14:21:55.036,20250910-14:21:55.249,CWD,1,104,9.1,9.100000,ID1516
ID344103,20250910-14:21:54.954,20250910-14:21:55.484,CRCL,1,5,121.09,121.069460,ID1516
ID344115,20250910-14:21:55.255,20250910-14:21:55.625,AAPL,2,50,228.2,228.322500,ID1516
ID344122,20250910-14:21:55.467,20250910-14:21:55.638,AAPL,1,1,228.97,228.339000,ID1516
ID344032,20250910-14:21:52.377,20250910-14:21:56.568,GME,1,67,25.1,25.100000,ID1516
ID343842,20250910-14:21:43.468,20250910-14:21:57.640,IQ,2,1419,2.62,2.620000,ID1516
ID344175,20250910-14:21:57.926,20250910-14:21:58.268,PSEC,1,10,2.85,2.849800,ID1516
ID344144,20250910-14:21:56.190,20250910-14:21:58.603,NVDA,1,60,177.29,177.290000,ID1516
ID344047,20250910-14:21:52.708,20250910-14:21:58.939,SMR,1,40,35.81,35.810000,ID1516
ID341658,20250910-14:20:18.247,20250910-14:21:59.235,RAYA,1,1000,0.0374,0.037400,ID1516
ID344202,20250910-14:21:59.866,20250910-14:22:00.099,LABU,1,10,79.25,79.169400,ID1516
ID344230,20250910-14:22:01.660,20250910-14:22:02.032,BTBT,1,74,3.02,3.017800,ID1516
ID344236,20250910-14:22:01.838,20250910-14:22:02.210,MARA,1,100,16.21,16.198700,ID1516
ID328317,20250910-14:12:12.693,20250910-14:22:03.647,CRWV,2,3,120,120.000000,ID1516
ID344093,20250910-14:21:54.679,20250910-14:22:03.941,GME,2,1044,25.12,25.120000,ID1516
ID344315,20250910-14:22:04.697,20250910-14:22:05.027,AAPL,1,3,228.26,228.239800,ID1516
ID323423,20250910-14:09:01.582,20250910-14:22:05.684,SPHL,2,6700,0.5946,0.594600,ID1516
ID344248,20250910-14:22:02.221,20250910-14:22:05.690,YAAS,2,797,0.0679,0.067900,ID1516
ID344369,20250910-14:22:06.113,20250910-14:22:06.404,MYO,1,150,0.9165,0.916500,ID1516
ID344381,20250910-14:22:06.569,20250910-14:22:07.061,TSLA,1,2,350.26,350.259500,ID1516
ID344391,20250910-14:22:06.936,20250910-14:22:07.074,CLAR,2,29,3.9,3.900700,ID1516
ID341326,20250910-14:20:03.799,20250910-14:22:07.424,NIO,2,20,5.68,5.680000,ID1516
ID344405,20250910-14:22:07.420,20250910-14:22:07.584,MIMI,1,4699,11.94,11.604646,ID1516
ID344431,20250910-14:22:07.952,20250910-14:22:08.322,GLE,1,100,1.32,1.309000,ID1516
ID344297,20250910-14:22:03.851,20250910-14:22:08.485,MWYN,1,164,2.16,2.160000,ID1516
ID343420,20250910-14:21:24.394,20250910-14:22:08.501,MWYN,1,94,2.15,2.150000,ID1516
ID344443,20250910-14:22:08.361,20250910-14:22:08.605,AEHL,2,10,5.93,5.930000,ID1516
ID344447,20250910-14:22:08.382,20250910-14:22:08.729,CLNE,1,1,2.61,2.599800,ID1516
ID184450,20250910-12:05:55.232,20250910-14:22:09.434,TSMX,2,45,41.4,41.400000,ID1516
ID344472,20250910-14:22:09.091,20250910-14:22:09.745,NEON,2,23,4.38,4.400000,ID1516
ID344491,20250910-14:22:09.862,20250910-14:22:10.236,REVB,2,3,2.5,2.500100,ID1516
ID344504,20250910-14:22:10.558,20250910-14:22:10.671,AEHL,2,500,5.94,5.942200,ID1516
ID344188,20250910-14:21:58.831,20250910-14:22:11.664,PMVP,2,150,1.5,1.500000,ID1516
ID344518,20250910-14:22:10.810,20250910-14:22:12.194,NAKA,2,57,5.16,5.160000,ID1516
ID341960,20250910-14:20:29.725,20250910-14:22:12.268,NVFY,1,2000,4.82,4.820000,ID1516
ID344557,20250910-14:22:12.147,20250910-14:22:12.443,NVFY,2,2000,4.8,4.818530,ID1516
ID344397,20250910-14:22:07.082,20250910-14:22:12.672,MP,1,16,62.66,62.660000,ID1516
ID344587,20250910-14:22:12.578,20250910-14:22:12.954,MWYN,1,491,2.21,2.148900,ID1516
ID344595,20250910-14:22:12.908,20250910-14:22:13.039,TSLA,2,1,350.17,350.271000,ID1516
ID325669,20250910-14:10:23.696,20250910-14:22:13.113,JMIA,2,37,9,9.000000,ID1516
ID342543,20250910-14:20:49.467,20250910-14:22:13.201,SMCI,1,29,45.34,45.340000,ID1516
ID344583,20250910-14:22:12.568,20250910-14:22:13.370,NVDA,2,23,177.25,177.250000,ID1516
ID344182,20250910-14:21:58.435,20250910-14:22:13.413,PTNM,1,100,6.6,6.600000,ID1516
ID344284,20250910-14:22:03.514,20250910-14:22:14.801,ORCL,1,6,335.47,335.470000,ID1516
ID344687,20250910-14:22:16.583,20250910-14:22:16.869,CWVX,1,6,16.27,16.270000,ID1516
ID344703,20250910-14:22:17.295,20250910-14:22:17.660,KIDZ,2,1139,1.52,1.520000,ID1516
ID344707,20250910-14:22:17.650,20250910-14:22:18.289,CRDL,1,50,1.11,1.100000,ID1516
ID344570,20250910-14:22:12.310,20250910-14:22:19.606,CRCL,1,173,120.89,120.890000,ID1516
ID337909,20250910-14:17:53.831,20250910-14:22:19.986,CUPR,1,1284,1.8,1.760000,ID1516
ID342180,20250910-14:20:38.189,20250910-14:22:19.986,CUPR,1,189,1.89,1.760000,ID1516
ID343676,20250910-14:21:36.474,20250910-14:22:19.986,CUPR,2,30,1.76,1.765000,ID1516
ID344728,20250910-14:22:18.762,20250910-14:22:20.497,TQQQ,2,3,95.1,95.100000,ID1516
ID344769,20250910-14:22:20.258,20250910-14:22:20.588,TRSG,1,10,1.68,1.679500,ID1516
ID344681,20250910-14:22:16.321,20250910-14:22:21.315,MWYN,1,800,2.08,2.080000,ID1516
ID342803,20250910-14:21:00.357,20250910-14:22:21.319,MWYN,1,311,2.06,2.060000,ID1516
ID344788,20250910-14:22:21.023,20250910-14:22:21.667,AIIO,1,36,1.69,1.680000,ID1516
ID344799,20250910-14:22:21.367,20250910-14:22:21.994,SKBL,2,300,2.11,2.110000,ID1516
ID344811,20250910-14:22:21.746,20250910-14:22:22.342,REVB,2,25,2.5,2.500028,ID1516
ID344818,20250910-14:22:22.287,20250910-14:22:22.814,AIRE,2,26,0.6714,0.671400,ID1516
ID301710,20250910-13:57:26.689,20250910-14:22:23.305,GDX,2,1,68.5,68.500000,ID1516
ID344854,20250910-14:22:23.650,20250910-14:22:23.773,AIRE,2,167,0.67,0.670810,ID1516
ID344667,20250910-14:22:16.014,20250910-14:22:25.890,CHSN,2,38,2.7,2.700000,ID1516
ID327799,20250910-14:11:54.315,20250910-14:22:26.704,DUO,1,700,3.75,3.750000,ID1516
ID338330,20250910-14:18:10.172,20250910-14:22:26.704,DUO,1,107,3.75,3.750000,ID1516
ID344905,20250910-14:22:26.416,20250910-14:22:26.713,OPEN,1,1000,6.22,6.220000,ID1516
ID311177,20250910-14:02:27.256,20250910-14:22:26.911,SPHL,2,1000,0.62,0.620000,ID1516
ID344920,20250910-14:22:26.665,20250910-14:22:26.911,ORCL,1,40,335.92,335.679400,ID1516
ID339521,20250910-14:18:52.262,20250910-14:22:26.911,SPHL,2,320,0.62,0.620000,ID1516
ID344937,20250910-14:22:27.105,20250910-14:22:27.482,NVDA,2,10,177.24,177.261500,ID1516
ID344943,20250910-14:22:27.463,20250910-14:22:27.838,MWYN,1,100,2,1.998300,ID1516
ID344911,20250910-14:22:26.547,20250910-14:22:28.119,NVDA,1,10,177.22,177.220000,ID1516
ID344934,20250910-14:22:27.070,20250910-14:22:28.123,NVFY,2,500,4.8,4.810000,ID1516
ID344973,20250910-14:22:28.151,20250910-14:22:28.527,AIRE,1,331,0.68,0.680000,ID1516
ID344483,20250910-14:22:09.637,20250910-14:22:29.622,NVTS,1,200,5.9,5.900000,ID1516
ID345000,20250910-14:22:29.574,20250910-14:22:29.939,REVB,1,491,2.5,2.500000,ID1516
ID345003,20250910-14:22:29.734,20250910-14:22:30.122,NVDA,1,4,178.14,177.248800,ID1516
ID344542,20250910-14:22:11.569,20250910-14:22:30.738,ASML,2,14,799.12,799.120000,ID1516
ID345023,20250910-14:22:30.677,20250910-14:22:31.212,MRNA,1,2,24.68,24.680000,ID1516
ID345030,20250910-14:22:31.320,20250910-14:22:31.699,MWYN,1,19,2.08,1.968200,ID1516
ID344956,20250910-14:22:27.605,20250910-14:22:32.837,CRWV,1,15,120,120.000000,ID1516
ID340478,20250910-14:19:32.095,20250910-14:22:34.366,RITR,1,10000,5.17,5.170000,ID1516
ID284661,20250910-13:48:42.667,20250910-14:22:34.504,MCRB,1,120,19,19.000000,ID1516
ID345111,20250910-14:22:34.113,20250910-14:22:34.638,TSLA,2,1,350.53,350.530000,ID1516
ID344778,20250910-14:22:20.482,20250910-14:22:35.964,HOOD,1,11,121.9,121.900000,ID1516
ID336496,20250910-14:17:01.806,20250910-14:22:36.697,AEHL,2,43,6.1,6.100000,ID1516
ID344963,20250910-14:22:27.788,20250910-14:22:39.002,NVDA,2,323,177.26,177.260000,ID1516
ID343887,20250910-14:21:45.838,20250910-14:22:39.173,TRSG,1,50,1.66,1.660000,ID1516
ID341852,20250910-14:20:25.419,20250910-14:22:39.753,GLE,1,162,1.3,1.300000,ID1516
ID343182,20250910-14:21:14.731,20250910-14:22:39.796,TRSG,1,62,1.64,1.640000,ID1516
ID325253,20250910-14:10:08.481,20250910-14:22:41.299,TRSG,1,50,1.56,1.560000,ID1516
ID198785,20250910-12:25:09.546,20250910-14:22:41.327,TRSG,1,20,1.55,1.550000,ID1516
ID205176,20250910-12:35:16.734,20250910-14:22:41.327,TRSG,1,100,1.55,1.550000,ID1516
ID198751,20250910-12:25:06.485,20250910-14:22:41.327,TRSG,1,250,1.55,1.550000,ID1516
ID345276,20250910-14:22:41.263,20250910-14:22:41.741,MCTR,2,879,2.23,2.230000,ID1516
ID345280,20250910-14:22:41.374,20250910-14:22:41.945,QLD,1,255,129.6,129.587176,
ID345279,20250910-14:22:41.374,20250910-14:22:41.945,QLD,1,255,129.6,129.587176,ID1516
ID344647,20250910-14:22:14.750,20250910-14:22:42.192,DGNX,2,60,12.37,12.370000,ID1516
ID329495,20250910-14:12:56.045,20250910-14:22:43.213,SOXL,2,5,28.58,28.580000,ID1516
ID344897,20250910-14:22:26.262,20250910-14:22:43.282,SOXS,1,100,6.48,6.480000,ID1516
ID344834,20250910-14:22:22.841,20250910-14:22:44.124,CUPR,2,4286,1.87,1.870000,ID1516
ID339865,20250910-14:19:05.558,20250910-14:22:44.125,CUPR,2,300,1.89,1.890000,ID1516
ID345120,20250910-14:22:34.166,20250910-14:22:44.413,OCTO,2,1,33.04,33.040000,ID1516
ID345317,20250910-14:22:43.799,20250910-14:22:44.901,MWYN,1,21,2.01,2.010000,ID1516
ID345322,20250910-14:22:44.015,20250910-14:22:45.372,TSLA,2,5,350.49,350.490000,ID1516
ID345351,20250910-14:22:46.082,20250910-14:22:46.449,RBNE,2,92,3.07,3.070000,ID1516
ID340458,20250910-14:19:31.014,20250910-14:22:46.585,WLDS,1,100,5.1,5.100000,ID1516
ID343996,20250910-14:21:50.625,20250910-14:22:46.812,RBNE,2,167,3.08,3.080000,ID1516
ID345354,20250910-14:22:46.301,20250910-14:22:47.361,NVFY,2,500,4.79,4.800000,ID1516
ID345361,20250910-14:22:46.356,20250910-14:22:47.448,OCTO,2,1,33.03,33.060000,ID1516
ID345378,20250910-14:22:47.039,20250910-14:22:47.535,CWD,2,50,9,9.020000,ID1516
ID345152,20250910-14:22:35.139,20250910-14:22:48.250,OSCR,2,10,19.25,19.250000,ID1516
ID344161,20250910-14:21:57.293,20250910-14:22:48.603,MDB,1,1,338,338.000000,ID1516
ID345434,20250910-14:22:48.780,20250910-14:22:48.899,CUPR,2,798,1.76,1.885013,ID1516
ID344134,20250910-14:21:55.785,20250910-14:22:49.234,AMD,2,20,161.03,161.030000,ID1516
ID345449,20250910-14:22:49.392,20250910-14:22:49.761,RBNE,2,881,3.06,3.080114,ID1516
ID335039,20250910-14:16:05.832,20250910-14:22:49.831,NEGG,1,20,36.16,36.160000,ID1516
ID315348,20250910-14:04:50.073,20250910-14:22:49.951,SBIT,1,27,29.41,29.410000,
ID315347,20250910-14:04:50.073,20250910-14:22:49.951,SBIT,1,27,29.41,29.410000,ID1516
ID344839,20250910-14:22:22.862,20250910-14:22:50.078,ORCL,1,3,335.2,335.200000,ID1516
ID338832,20250910-14:18:28.358,20250910-14:22:50.306,LI,1,71,23.9,23.900000,ID1516
ID336111,20250910-14:16:48.393,20250910-14:22:50.459,AEO,2,50,18.5,18.500000,ID1516
ID345484,20250910-14:22:51.377,20250910-14:22:51.638,AEHL,2,6,6.03,6.040600,ID1516
ID345440,20250910-14:22:48.910,20250910-14:22:51.665,AAPL,1,20,228.22,228.220000,ID1516
ID345481,20250910-14:22:51.275,20250910-14:22:51.712,WLDS,2,100,5,5.070600,ID1516
ID345495,20250910-14:22:51.810,20250910-14:22:52.143,ETHM,1,100,10.75,10.749800,ID1516
ID332266,20250910-14:14:25.967,20250910-14:22:52.747,NVDA,2,5,177.36,177.360000,ID1516
ID345204,20250910-14:22:36.755,20250910-14:22:52.865,MRVL,2,50,66.95,66.950000,ID1516
ID345519,20250910-14:22:52.984,20250910-14:22:53.171,LCID,1,160,19.39,19.390000,ID1516
ID345504,20250910-14:22:52.013,20250910-14:22:54.491,MWYN,1,90,2.02,2.020000,ID1516
ID343682,20250910-14:21:36.974,20250910-14:22:55.227,INTC,2,7,24.49,24.490000,ID1516
ID345576,20250910-14:22:55.142,20250910-14:22:55.261,ZM,2,20,84.48,84.481700,ID1516
ID345566,20250910-14:22:54.843,20250910-14:22:55.689,CWVX,1,5,16.1,16.100000,ID1516
ID345297,20250910-14:22:41.828,20250910-14:22:55.938,ORCL,2,8,335.65,335.650000,ID1516
ID345634,20250910-14:22:57.088,20250910-14:22:57.220,CUPR,2,1284,1.92,1.937009,ID1516
ID343109,20250910-14:21:12.075,20250910-14:22:57.526,RBNE,2,50,3.1,3.100000,ID1516
ID345410,20250910-14:22:48.325,20250910-14:22:57.860,MWYN,1,150,2,2.000000,ID1516
ID345592,20250910-14:22:55.627,20250910-14:22:57.860,MWYN,1,50,2,2.000000,ID1516
ID333830,20250910-14:15:18.773,20250910-14:22:58.243,GELS,2,100,1.53,1.530000,ID1516
ID345555,20250910-14:22:54.057,20250910-14:22:58.820,PLTR,1,39,166.85,166.850000,ID1516
ID342963,20250910-14:21:06.066,20250910-14:22:58.822,HKPD,2,78,1.34,1.340000,ID1516
ID309677,20250910-14:01:36.281,20250910-14:22:58.829,GELS,2,20,1.57,1.570000,ID1516
ID345669,20250910-14:22:58.321,20250910-14:22:59.789,AGH,2,52,5.1,5.100000,ID1516
ID345498,20250910-14:22:51.842,20250910-14:23:00.026,BNC,1,2,18.3,18.300000,ID1516
ID345612,20250910-14:22:56.350,20250910-14:23:00.036,CUPR,1,1384,1.93,1.930000,ID1516
ID259094,20250910-13:36:54.704,20250910-14:23:00.130,GRAB,2,160,5.32,5.320000,ID1516
ID345741,20250910-14:23:01.127,20250910-14:23:01.464,RMTI,1,11,1.73,1.719800,ID1516
ID345562,20250910-14:22:54.658,20250910-14:23:01.614,CUPR,1,243,1.9,1.900000,ID1516
ID345666,20250910-14:22:58.262,20250910-14:23:01.615,CUPR,1,349,1.89,1.890000,ID1516
ID345757,20250910-14:23:01.504,20250910-14:23:01.880,TSLL,2,50,13.46,13.460600,ID1516
ID342189,20250910-14:20:38.361,20250910-14:23:02.368,PDD,2,40,124.5,124.500000,ID1516
ID343115,20250910-14:21:12.250,20250910-14:23:02.775,UVIX,1,240,10.66,10.660000,ID1516
ID345789,20250910-14:23:02.800,20250910-14:23:03.166,TRSG,2,200,1.56,1.570100,ID1516
ID345804,20250910-14:23:03.296,20250910-14:23:03.417,AEHL,1,100,6.08,6.079000,ID1516
ID345489,20250910-14:22:51.570,20250910-14:23:04.369,TSLA,2,1,350.53,350.530000,ID1516
ID345817,20250910-14:23:04.106,20250910-14:23:04.369,NVDA,2,30,177.35,177.380500,ID1516
ID321988,20250910-14:08:15.224,20250910-14:23:04.482,SOXS,1,100,6.47,6.470000,ID1516
ID345829,20250910-14:23:04.584,20250910-14:23:04.696,WLDS,1,87,5.08,5.068000,ID1516
ID345841,20250910-14:23:05.541,20250910-14:23:05.671,DUOL,2,20,283.18,283.180000,ID1516
ID327466,20250910-14:11:41.652,20250910-14:23:07.297,JBDI,2,100,1.91,1.910000,ID1516
ID342554,20250910-14:20:49.785,20250910-14:23:07.457,MWYN,1,500,1.9,1.900000,ID1516
ID341624,20250910-14:20:17.325,20250910-14:23:07.457,MWYN,1,33,1.9,1.900000,ID1516
ID345714,20250910-14:22:59.877,20250910-14:23:07.636,OCTO,2,1,33.28,33.280000,ID1516
ID258616,20250910-13:36:43.728,20250910-14:23:07.781,AAPL,1,5,228,228.000000,ID1516
ID330802,20250910-14:13:38.997,20250910-14:23:07.782,AAPL,1,171,228,228.000000,ID1516
ID345873,20250910-14:23:07.499,20250910-14:23:07.876,SOFI,1,7,26.09,26.088500,ID1516
ID345877,20250910-14:23:07.579,20250910-14:23:07.934,CIFR,5,100,10.1,10.100200,ID1516
ID345902,20250910-14:23:08.251,20250910-14:23:08.376,AAPL,2,6,228,228.031000,ID1516
ID345856,20250910-14:23:07.008,20250910-14:23:08.688,WLDS,2,50,5.11,5.110000,ID1516
ID345691,20250910-14:22:59.318,20250910-14:23:08.688,WLDS,2,190,5.13,5.130000,ID1516
ID345899,20250910-14:23:08.246,20250910-14:23:08.718,AGQ,2,157,60.79,60.790000,ID1516
ID335741,20250910-14:16:34.909,20250910-14:23:09.087,ORCL,2,2,336,336.000000,ID1516
ID345926,20250910-14:23:08.645,20250910-14:23:09.321,TSLA,2,1,350.44,350.440000,ID1516
ID345937,20250910-14:23:09.339,20250910-14:23:09.718,TBIL,1,1,49.9,49.900000,ID1516
ID345778,20250910-14:23:02.009,20250910-14:23:09.792,RGTI,2,100,16.36,16.360000,ID1516
ID341598,20250910-14:20:16.099,20250910-14:23:09.835,CDTG,2,4123,1.01,1.010000,ID1516
ID345033,20250910-14:22:31.372,20250910-14:23:10.323,CDNS,5,130,338.98,338.980000,ID1516
ID345950,20250910-14:23:09.924,20250910-14:23:10.422,ACRV,1,51,1.67,1.660000,ID1516
ID337608,20250910-14:17:41.722,20250910-14:23:10.606,KULR,2,50,4.44,4.440000,ID1516
ID345814,20250910-14:23:03.574,20250910-14:23:10.845,MWYN,1,60,1.8,1.800000,ID1516
ID311151,20250910-14:02:26.493,20250910-14:23:11.147,DUOL,2,50,283.5,283.500000,ID1516
ID340085,20250910-14:19:15.469,20250910-14:23:13.793,SY,1,300,3.93,3.930000,ID1516
ID346011,20250910-14:23:14.170,20250910-14:23:14.814,ETHZ,2,161,2.59,2.590000,ID1516
ID345642,20250910-14:22:57.320,20250910-14:23:15.042,AIRE,2,500,0.6786,0.678600,ID1516
ID345945,20250910-14:23:09.765,20250910-14:23:16.019,CRWV,1,4,119.6,119.600000,ID1516
ID346062,20250910-14:23:16.421,20250910-14:23:16.741,TRSG,2,100,1.57,1.580200,ID1516
ID344466,20250910-14:22:08.803,20250910-14:23:16.838,AIRE,1,1000,0.6673,0.667300,ID1516
ID328951,20250910-14:12:37.436,20250910-14:23:16.916,ADBE,2,9,354,354.000000,ID1516
ID346069,20250910-14:23:16.720,20250910-14:23:17.082,RIOT,1,10,15.84,15.839500,ID1516
ID346079,20250910-14:23:17.198,20250910-14:23:17.566,MRNA,1,2,24.66,24.650000,ID1516
ID346092,20250910-14:23:17.608,20250910-14:23:18.767,AIRE,1,50,0.6701,0.670100,ID1516
ID344953,20250910-14:22:27.556,20250910-14:23:19.656,PHH,2,500,0.5191,0.519100,ID1516
ID346127,20250910-14:23:19.355,20250910-14:23:19.721,QLD,1,99,129.62,129.600000,
ID346126,20250910-14:23:19.355,20250910-14:23:19.721,QLD,1,99,129.62,129.600000,ID1516
ID346135,20250910-14:23:20.179,20250910-14:23:21.064,MWYN,1,150,1.85,1.850000,ID1516
ID344774,20250910-14:22:20.406,20250910-14:23:21.501,OCTO,2,1,33.36,33.360000,ID1516
ID346174,20250910-14:23:21.612,20250910-14:23:21.783,XHLD,1,50,0.344,0.344000,ID1516
ID346188,20250910-14:23:21.890,20250910-14:23:22.018,TTD,2,100,48.62,48.620000,ID1516
ID317152,20250910-14:05:51.252,20250910-14:23:22.718,BITX,2,17,56.65,56.650000,
ID317151,20250910-14:05:51.252,20250910-14:23:22.718,BITX,2,17,56.65,56.650000,ID1516
ID346231,20250910-14:23:23.862,20250910-14:23:24.238,RBNE,1,177,3.09,3.070000,ID1516
ID346279,20250910-14:23:25.390,20250910-14:23:25.769,TBIL,1,1,49.9,49.900000,ID1516
ID346282,20250910-14:23:25.402,20250910-14:23:25.942,ABTC,2,48,9.61,9.620000,ID1516
